Product_Category,Product_Price,Order_Quantity,Return_Reason,Return_Status,Days_to_Return,User_Age,User_Gender,User_Location,Payment_Method,Shipping_Method,Discount_Applied,Returned,Return_Probability,Risk_Level
Home,181.26,5,Wrong item,Returned,36.0,20,Female,City6,Credit Card,Express,20.73,0,0.4820941186363103,Medium
Home,98.28,5,Changed mind,Returned,1.0,30,Female,City84,Gift Card,Standard,13.0,0,0.4986001964851777,Medium
Electronics,462.51,4,Wrong item,Returned,-11.0,55,Male,City73,PayPal,Next-Day,49.34,0,0.5054239375478368,Medium
Home,182.99,5,Changed mind,Returned,-413.0,53,Female,City63,Debit Card,Next-Day,31.91,0,0.4965740441455722,Medium
Books,379.11,3,Not as described,Returned,-360.0,20,Female,City64,Gift Card,Express,46.47,0,0.49080800530041124,Medium
Books,338.68,2,Wrong item,Returned,34.0,46,Female,City14,Debit Card,Standard,39.31,0,0.5070338601183477,Medium
Home,258.41,3,Defective,Returned,-134.0,50,Female,City86,Debit Card,Next-Day,0.38,0,0.5319706092203933,Medium
Electronics,458.99,5,Wrong item,Returned,229.0,69,Male,City55,Credit Card,Next-Day,39.1,0,0.504586868682591,Medium
Books,406.95,3,Wrong item,Returned,489.0,31,Male,City39,Debit Card,Next-Day,30.86,0,0.4424957798948106,Medium
Electronics,177.43,4,Changed mind,Returned,-328.0,59,Male,City84,Credit Card,Express,14.97,0,0.48745852906636816,Medium
Books,496.89,5,Wrong item,Returned,-421.0,62,Male,City49,PayPal,Standard,17.24,0,0.5318111268780691,Medium
Clothing,299.9,4,Defective,Returned,-52.0,67,Female,City14,Gift Card,Express,30.55,0,0.5190899403110038,Medium
Books,159.55,2,Changed mind,Returned,-364.0,26,Male,City31,Gift Card,Standard,40.45,0,0.5022730640697785,Medium
Home,12.42,1,Not as described,Returned,-226.0,49,Male,City83,Debit Card,Next-Day,13.63,0,0.46726420816171055,Medium
Electronics,300.91,2,Wrong item,Returned,-508.0,30,Male,City28,Credit Card,Standard,21.88,0,0.45984469148498536,Medium
Home,193.67,1,Changed mind,Returned,-164.0,64,Female,City12,Gift Card,Express,47.01,0,0.5096205257914408,Medium
Books,175.58,1,Defective,Returned,260.0,35,Male,City42,Debit Card,Next-Day,4.95,0,0.5039359120639488,Medium
Clothing,217.29,5,Wrong item,Returned,245.0,38,Female,City29,Credit Card,Standard,35.56,0,0.5419038330725512,Medium
Toys,267.64,3,Defective,Returned,-311.0,61,Female,City78,Debit Card,Next-Day,21.71,0,0.48278391064727344,Medium
Toys,9.03,5,Not as described,Returned,481.0,39,Male,City35,Credit Card,Standard,37.1,0,0.48950887910702673,Medium
Toys,129.92,5,Not as described,Returned,-147.0,36,Female,City8,Debit Card,Standard,2.2,0,0.5050628223620649,Medium
Clothing,281.44,3,Changed mind,Returned,-66.0,29,Male,City93,Credit Card,Express,25.02,0,0.4646596663373717,Medium
Clothing,105.7,3,Wrong item,Returned,13.0,44,Male,City41,Credit Card,Next-Day,42.07,0,0.46207020804768467,Medium
Toys,484.11,5,Not as described,Returned,-3.0,28,Male,City51,Gift Card,Next-Day,31.36,0,0.48998400706543077,Medium
Books,86.01,1,Changed mind,Returned,-291.0,51,Male,City10,Credit Card,Express,35.71,0,0.5000051263240954,Medium
Electronics,178.58,2,Changed mind,Returned,-165.0,64,Female,City62,Credit Card,Express,40.52,0,0.5058371157136257,Medium
Home,40.1,5,Wrong item,Returned,387.0,64,Female,City82,PayPal,Express,21.99,0,0.5173467950455464,Medium
Clothing,230.29,2,Defective,Returned,357.0,44,Male,City36,Credit Card,Standard,39.49,0,0.5058492155750905,Medium
Electronics,30.54,3,Defective,Returned,408.0,66,Female,City81,Gift Card,Next-Day,32.92,0,0.49081557763569644,Medium
Electronics,48.91,2,Changed mind,Returned,-202.0,39,Female,City12,Gift Card,Next-Day,13.23,0,0.5197390689534991,Medium
Books,248.33,2,Changed mind,Returned,352.0,32,Female,City11,Credit Card,Next-Day,39.49,0,0.5005330521568401,Medium
Home,312.94,2,Not as described,Returned,-55.0,48,Male,City70,Gift Card,Express,16.53,0,0.5157920352382217,Medium
Home,77.62,2,Wrong item,Returned,-110.0,56,Female,City8,Gift Card,Next-Day,31.74,0,0.4954176881638129,Medium
Clothing,420.32,1,Defective,Returned,544.0,41,Male,City58,Credit Card,Next-Day,8.32,0,0.5277527451187503,Medium
Electronics,144.28,5,Not as described,Returned,414.0,37,Female,City61,Gift Card,Standard,45.56,0,0.48011584408240415,Medium
Electronics,454.6,3,Defective,Returned,-118.0,37,Female,City2,PayPal,Next-Day,41.38,0,0.5267538588889158,Medium
Clothing,393.12,2,Wrong item,Returned,-141.0,24,Male,City94,Gift Card,Standard,41.81,0,0.5372593262080129,Medium
Books,104.18,1,Not as described,Returned,411.0,47,Female,City66,Credit Card,Standard,14.2,0,0.48481310591272525,Medium
Toys,310.9,2,Defective,Returned,-97.0,24,Male,City40,Gift Card,Standard,28.4,0,0.5313644532131369,Medium
Clothing,146.19,5,Defective,Returned,512.0,33,Male,City68,PayPal,Express,45.99,0,0.5322324609071042,Medium
Home,291.07,3,Not as described,Returned,-436.0,46,Female,City1,Gift Card,Standard,36.99,0,0.5024068112174991,Medium
Clothing,464.78,3,Not as described,Returned,159.0,50,Male,City63,PayPal,Next-Day,38.97,0,0.5198817629952921,Medium
Electronics,489.53,3,Defective,Returned,361.0,58,Female,City97,Debit Card,Next-Day,40.6,0,0.4644356997791965,Medium
Electronics,346.6,5,Changed mind,Returned,-424.0,20,Female,City89,PayPal,Standard,41.86,0,0.5172423418192872,Medium
Home,483.16,3,Not as described,Returned,7.0,57,Female,City60,PayPal,Next-Day,33.54,0,0.5004485762372054,Medium
Toys,116.28,3,Changed mind,Returned,481.0,51,Male,City1,Credit Card,Standard,11.97,0,0.4907127910607613,Medium
Clothing,408.87,2,Defective,Returned,57.0,22,Female,City42,Debit Card,Next-Day,15.18,0,0.5077437089302678,Medium
Toys,408.6,5,Changed mind,Returned,188.0,46,Female,City18,Gift Card,Next-Day,3.42,0,0.5157938429535538,Medium
Home,58.11,1,Wrong item,Returned,294.0,68,Female,City52,PayPal,Express,44.02,0,0.5269535899167674,Medium
Home,368.87,5,Wrong item,Returned,294.0,31,Female,City4,Credit Card,Next-Day,48.22,0,0.48383128094352956,Medium
Clothing,343.29,2,Not as described,Returned,-202.0,60,Female,City28,Debit Card,Next-Day,8.79,0,0.4666397826436874,Medium
Books,498.75,4,Changed mind,Returned,-85.0,45,Male,City86,Debit Card,Standard,12.46,0,0.5237308170668081,Medium
Clothing,94.83,1,Defective,Returned,67.0,39,Male,City76,PayPal,Standard,33.48,0,0.5037694470489711,Medium
Clothing,345.12,3,Not as described,Returned,-330.0,29,Female,City87,Credit Card,Next-Day,10.88,0,0.4315747654696037,Medium
Clothing,29.45,2,Defective,Returned,64.0,46,Male,City71,PayPal,Next-Day,5.96,0,0.5290702817503327,Medium
Electronics,436.95,1,Changed mind,Returned,280.0,46,Male,City87,Debit Card,Next-Day,36.34,0,0.4113757219296289,Medium
Home,167.63,1,Defective,Returned,62.0,19,Female,City53,PayPal,Standard,17.7,0,0.5366166565838119,Medium
Books,237.77,5,Not as described,Returned,0.0,53,Male,City49,Gift Card,Next-Day,10.45,0,0.522977853823983,Medium
Clothing,420.49,3,Changed mind,Returned,129.0,28,Female,City43,Gift Card,Next-Day,43.0,0,0.5312165392285857,Medium
Toys,158.57,2,Changed mind,Returned,21.0,42,Female,City84,Gift Card,Express,40.83,0,0.4854250123802577,Medium
Home,69.5,5,Defective,Returned,-13.0,66,Male,City92,Gift Card,Express,35.17,0,0.44952727445170565,Medium
Books,331.68,1,Wrong item,Returned,455.0,62,Male,City85,Debit Card,Standard,16.68,0,0.49788671776616344,Medium
Toys,359.97,2,Wrong item,Returned,-453.0,61,Female,City34,Debit Card,Express,41.14,0,0.47759638671459254,Medium
Books,309.62,2,Changed mind,Returned,305.0,43,Male,City3,Gift Card,Standard,34.73,0,0.483854119904716,Medium
Toys,308.02,3,Not as described,Returned,-18.0,40,Male,City34,Credit Card,Standard,3.1,0,0.4918623138828895,Medium
Clothing,290.21,1,Changed mind,Returned,-364.0,24,Female,City59,Credit Card,Next-Day,34.84,0,0.4746918197336489,Medium
Home,102.45,2,Changed mind,Returned,424.0,29,Female,City65,Credit Card,Express,2.53,0,0.5270852035487753,Medium
Clothing,134.56,1,Defective,Returned,-88.0,44,Female,City7,Debit Card,Express,17.06,0,0.5251913277924971,Medium
Home,53.27,1,Defective,Returned,-490.0,49,Male,City57,PayPal,Next-Day,13.32,0,0.5008392781222306,Medium
Toys,112.24,2,Defective,Returned,311.0,19,Female,City57,PayPal,Standard,8.05,0,0.5068233881038555,Medium
Books,167.34,1,Changed mind,Returned,118.0,29,Female,City43,Gift Card,Standard,44.16,0,0.5293764762573623,Medium
Toys,294.18,2,Changed mind,Returned,-283.0,69,Male,City89,Gift Card,Next-Day,32.7,0,0.49632312943854434,Medium
Toys,238.44,2,Defective,Returned,100.0,18,Female,City58,Credit Card,Standard,22.39,0,0.528634143449736,Medium
Home,395.26,1,Defective,Returned,-403.0,59,Female,City35,Gift Card,Standard,8.29,0,0.49314133162425805,Medium
Clothing,136.59,5,Changed mind,Returned,39.0,25,Female,City47,Credit Card,Express,46.78,0,0.4742959033158744,Medium
Clothing,262.35,4,Changed mind,Returned,93.0,65,Female,City78,Gift Card,Express,46.65,0,0.48456302270770496,Medium
Electronics,397.9,3,Defective,Returned,-116.0,37,Male,City44,Debit Card,Standard,46.4,0,0.49140212359494145,Medium
Home,222.74,4,Defective,Returned,-84.0,41,Male,City82,Gift Card,Next-Day,19.57,0,0.49920177331118387,Medium
Electronics,66.73,3,Not as described,Returned,-500.0,28,Male,City38,Gift Card,Express,23.98,0,0.45769263188767445,Medium
Electronics,239.43,5,Changed mind,Returned,6.0,48,Male,City81,PayPal,Standard,31.01,0,0.5014205524332097,Medium
Clothing,145.13,3,Not as described,Returned,-195.0,26,Male,City55,PayPal,Express,15.43,0,0.534514991048907,Medium
Books,220.67,3,Not as described,Returned,557.0,18,Female,City7,Credit Card,Standard,46.62,0,0.5226265633488465,Medium
Books,60.24,3,Not as described,Returned,570.0,24,Female,City57,Credit Card,Next-Day,17.63,0,0.48746664365195214,Medium
Clothing,498.63,5,Defective,Returned,675.0,62,Male,City25,Credit Card,Express,35.47,0,0.5054927764258165,Medium
Home,416.99,4,Defective,Returned,179.0,38,Female,City58,PayPal,Next-Day,45.59,0,0.5408942348447818,Medium
Electronics,184.78,5,Wrong item,Returned,-478.0,69,Male,City19,Gift Card,Next-Day,41.51,0,0.44435510618958535,Medium
Home,428.39,5,Wrong item,Returned,28.0,67,Female,City16,PayPal,Standard,2.44,0,0.5196619006728969,Medium
Toys,50.79,5,Not as described,Returned,289.0,55,Female,City84,Credit Card,Standard,4.45,0,0.503296747812399,Medium
Electronics,380.22,3,Wrong item,Returned,-528.0,56,Male,City74,Debit Card,Standard,1.19,0,0.490714841006644,Medium
Home,276.07,2,Defective,Returned,-7.0,69,Male,City9,Debit Card,Next-Day,3.65,0,0.5075666897278881,Medium
Home,288.03,1,Changed mind,Returned,-464.0,21,Male,City68,Credit Card,Express,13.72,0,0.5074621957003731,Medium
Home,75.5,3,Wrong item,Returned,-46.0,49,Male,City49,Gift Card,Express,45.83,0,0.5128057626876081,Medium
Books,411.22,2,Changed mind,Returned,55.0,27,Male,City18,Gift Card,Express,40.86,0,0.5018847227947694,Medium
Electronics,458.45,5,Not as described,Returned,-75.0,33,Female,City43,Gift Card,Standard,31.26,0,0.5470883052921471,Medium
Clothing,17.9,4,Changed mind,Returned,-234.0,47,Male,City58,Gift Card,Standard,4.28,0,0.5401823251615321,Medium
Clothing,432.12,3,Wrong item,Returned,-217.0,47,Female,City47,Credit Card,Next-Day,16.48,0,0.48129781664665355,Medium
Clothing,122.38,5,Not as described,Returned,-63.0,52,Male,City11,Gift Card,Express,32.37,0,0.5255989297236471,Medium
Home,445.66,2,Changed mind,Returned,-203.0,27,Female,City26,PayPal,Standard,13.12,0,0.4634966574184197,Medium
Electronics,470.49,1,Defective,Returned,-396.0,46,Female,City71,PayPal,Next-Day,42.27,0,0.5175967245385399,Medium
Toys,384.57,5,Not as described,Returned,-133.0,67,Male,City68,Gift Card,Express,8.53,0,0.5273716471405098,Medium
Electronics,388.65,1,Defective,Returned,-397.0,63,Male,City17,Debit Card,Standard,4.45,0,0.5178210017935466,Medium
Toys,339.72,1,Defective,Returned,565.0,43,Male,City19,Credit Card,Express,44.11,0,0.42947323360514694,Medium
Clothing,103.57,1,Not as described,Returned,-441.0,32,Male,City16,PayPal,Next-Day,24.79,0,0.514237656787786,Medium
Electronics,216.88,4,Changed mind,Returned,693.0,26,Male,City52,Gift Card,Next-Day,7.53,0,0.5174422664964623,Medium
Clothing,235.24,1,Changed mind,Returned,117.0,21,Female,City57,Credit Card,Standard,28.08,0,0.480812002356339,Medium
Electronics,97.95,2,Changed mind,Returned,-80.0,64,Female,City47,PayPal,Next-Day,3.63,0,0.4981371299076291,Medium
Clothing,39.58,5,Wrong item,Returned,435.0,57,Male,City55,PayPal,Express,25.98,0,0.5313187210008985,Medium
Clothing,35.3,2,Wrong item,Returned,121.0,23,Female,City66,Debit Card,Standard,16.9,0,0.48639125473051814,Medium
Clothing,78.14,5,Defective,Returned,86.0,60,Male,City21,Debit Card,Next-Day,7.9,0,0.5026063224826659,Medium
Clothing,197.15,4,Defective,Returned,332.0,65,Male,City96,Credit Card,Next-Day,42.62,0,0.46858230381419885,Medium
Clothing,5.54,5,Changed mind,Returned,-148.0,49,Female,City87,Credit Card,Express,18.21,0,0.4263184259219575,Medium
Clothing,133.28,3,Changed mind,Returned,-54.0,25,Female,City36,Credit Card,Express,44.84,0,0.500952129318674,Medium
Electronics,107.52,5,Defective,Returned,-353.0,42,Female,City6,Debit Card,Standard,36.34,0,0.48342580762784276,Medium
Electronics,391.68,3,Changed mind,Returned,532.0,54,Female,City62,Debit Card,Express,26.37,0,0.5082856892729564,Medium
Clothing,277.94,1,Wrong item,Returned,-44.0,69,Male,City61,Credit Card,Standard,24.73,0,0.4687608077320458,Medium
Toys,490.2,5,Wrong item,Returned,-227.0,51,Male,City8,Gift Card,Express,45.09,0,0.49053626500422903,Medium
Books,204.43,3,Changed mind,Returned,-363.0,34,Male,City43,PayPal,Standard,44.65,0,0.5419575229663635,Medium
Clothing,67.03,1,Defective,Returned,-195.0,25,Female,City71,PayPal,Standard,5.6,0,0.5330347940543962,Medium
Toys,449.15,1,Changed mind,Returned,-405.0,60,Male,City21,Credit Card,Next-Day,21.49,0,0.48433658319732975,Medium
Books,302.59,2,Changed mind,Returned,218.0,55,Female,City26,Credit Card,Standard,37.77,0,0.4388428506474545,Medium
Toys,82.17,2,Not as described,Returned,263.0,49,Male,City20,PayPal,Next-Day,41.45,0,0.510144790208511,Medium
Electronics,33.51,1,Defective,Returned,-298.0,49,Female,City90,Credit Card,Express,37.27,0,0.43809456547271874,Medium
Toys,277.36,5,Defective,Returned,37.0,51,Male,City76,Gift Card,Standard,20.98,0,0.4930601680854068,Medium
Clothing,10.68,3,Wrong item,Returned,282.0,69,Female,City58,Gift Card,Standard,46.93,0,0.5372958016023629,Medium
Clothing,15.27,5,Defective,Returned,77.0,42,Female,City18,PayPal,Standard,43.36,0,0.5344794197606414,Medium
Home,256.01,2,Wrong item,Returned,-208.0,38,Female,City33,PayPal,Express,46.73,0,0.5006887197074138,Medium
Clothing,101.46,2,Not as described,Returned,92.0,65,Male,City39,PayPal,Next-Day,5.39,0,0.47725400466064616,Medium
Toys,186.83,4,Defective,Returned,159.0,56,Female,City55,Credit Card,Express,0.85,0,0.513189157397835,Medium
Home,210.79,1,Not as described,Returned,377.0,61,Female,City96,Debit Card,Next-Day,25.04,0,0.4729350970848578,Medium
Clothing,464.14,1,Not as described,Returned,-24.0,42,Male,City43,Credit Card,Express,7.42,0,0.5383476194602176,Medium
Books,33.33,1,Not as described,Returned,-401.0,19,Female,City52,Debit Card,Express,34.18,0,0.5121582609842746,Medium
Electronics,426.64,4,Changed mind,Returned,-91.0,49,Male,City14,Credit Card,Next-Day,1.35,0,0.5095542992919316,Medium
Clothing,317.77,4,Not as described,Returned,197.0,55,Male,City91,Gift Card,Standard,27.72,0,0.5029305175382853,Medium
Clothing,185.28,5,Not as described,Returned,-376.0,43,Female,City8,PayPal,Express,0.08,0,0.5250117247948174,Medium
Clothing,466.85,4,Not as described,Returned,-430.0,59,Male,City86,Debit Card,Next-Day,44.11,0,0.5279758046578088,Medium
Toys,107.51,4,Wrong item,Returned,190.0,39,Male,City42,Gift Card,Express,3.56,0,0.5166065040447884,Medium
Home,141.1,4,Defective,Returned,-69.0,30,Female,City34,Debit Card,Standard,30.04,0,0.48630608057982466,Medium
Toys,46.99,3,Changed mind,Returned,380.0,19,Female,City26,PayPal,Express,40.73,0,0.45779928489957444,Medium
Electronics,271.79,4,Wrong item,Returned,-398.0,23,Female,City68,Debit Card,Next-Day,26.48,0,0.5162526766159224,Medium
Electronics,61.72,4,Defective,Returned,-149.0,69,Female,City46,Debit Card,Express,32.45,0,0.5036457656606785,Medium
Books,256.35,3,Wrong item,Returned,-118.0,42,Male,City99,Debit Card,Standard,25.35,0,0.4822045434830116,Medium
Toys,92.56,4,Changed mind,Returned,-446.0,34,Female,City33,PayPal,Next-Day,29.42,0,0.5011077795041813,Medium
Toys,435.42,1,Changed mind,Returned,-111.0,62,Male,City39,Gift Card,Standard,0.13,0,0.4526542847818482,Medium
Books,267.85,5,Not as described,Returned,250.0,44,Female,City50,Credit Card,Standard,47.26,0,0.4845635120997089,Medium
Electronics,296.37,2,Changed mind,Returned,93.0,26,Male,City98,PayPal,Next-Day,42.59,0,0.4741050270376675,Medium
Toys,411.02,1,Changed mind,Returned,-75.0,39,Male,City100,Debit Card,Next-Day,15.13,0,0.514065038306814,Medium
Toys,352.59,3,Not as described,Returned,-18.0,31,Female,City20,PayPal,Express,46.01,0,0.5106843461694246,Medium
Books,33.52,3,Defective,Returned,-459.0,55,Female,City85,PayPal,Next-Day,16.75,0,0.5189336584296155,Medium
Toys,463.31,4,Changed mind,Returned,-455.0,55,Male,City50,Gift Card,Express,25.88,0,0.4801291669840929,Medium
Toys,323.98,5,Changed mind,Returned,19.0,65,Female,City42,Credit Card,Standard,3.58,0,0.5097229291638166,Medium
Toys,218.71,1,Wrong item,Returned,-96.0,61,Female,City14,Credit Card,Standard,22.56,0,0.5116517792107754,Medium
Toys,493.12,3,Not as described,Returned,27.0,61,Male,City39,Credit Card,Express,7.19,0,0.45304002341702754,Medium
Electronics,204.0,1,Defective,Returned,91.0,61,Male,City44,Gift Card,Standard,43.09,0,0.4978197404829757,Medium
Electronics,348.77,2,Defective,Returned,-82.0,61,Female,City71,PayPal,Next-Day,17.25,0,0.5250990986703173,Medium
Books,266.74,2,Defective,Returned,258.0,25,Female,City98,Gift Card,Next-Day,21.94,0,0.4689927813298397,Medium
Toys,290.92,5,Defective,Returned,-605.0,60,Female,City74,Credit Card,Standard,15.24,0,0.48928888638185514,Medium
Electronics,348.2,2,Defective,Returned,-384.0,23,Male,City8,Gift Card,Standard,43.72,0,0.4929485351591047,Medium
Clothing,42.88,1,Not as described,Returned,-73.0,31,Female,City40,PayPal,Next-Day,0.04,0,0.5580309753684585,Medium
Books,68.63,5,Wrong item,Returned,451.0,54,Female,City32,Credit Card,Standard,43.19,0,0.4951409059649521,Medium
Electronics,53.89,4,Defective,Returned,-284.0,45,Female,City39,Debit Card,Next-Day,43.54,0,0.448432115322516,Medium
Home,145.55,3,Changed mind,Returned,-193.0,31,Female,City5,Credit Card,Express,34.21,0,0.5020258414427273,Medium
Toys,348.19,3,Defective,Returned,-108.0,34,Female,City15,Credit Card,Express,20.85,0,0.4495914645697138,Medium
Toys,494.13,2,Changed mind,Returned,-213.0,68,Female,City21,Credit Card,Express,20.48,0,0.48798724149786643,Medium
Books,88.62,3,Wrong item,Returned,-144.0,65,Female,City31,Gift Card,Standard,10.56,0,0.5178928255797262,Medium
Clothing,156.48,5,Wrong item,Returned,175.0,34,Male,City71,Gift Card,Next-Day,25.28,0,0.5149914107931132,Medium
Toys,146.45,2,Changed mind,Returned,-9.0,34,Male,City50,Credit Card,Express,46.88,0,0.46927537089967836,Medium
Home,278.7,4,Not as described,Returned,-583.0,61,Female,City94,Debit Card,Standard,49.22,0,0.5361164280438199,Medium
Books,273.4,1,Wrong item,Returned,416.0,44,Male,City75,Debit Card,Next-Day,27.62,0,0.47730087389199666,Medium
Books,459.31,1,Wrong item,Returned,-263.0,29,Male,City32,Gift Card,Standard,5.88,0,0.5001260506720205,Medium
Electronics,456.35,2,Not as described,Returned,414.0,52,Female,City3,PayPal,Express,22.53,0,0.5101907913713067,Medium
Books,447.28,3,Changed mind,Returned,-21.0,40,Male,City6,PayPal,Next-Day,40.27,0,0.4832523482832413,Medium
Electronics,30.75,2,Changed mind,Returned,-16.0,53,Male,City33,Debit Card,Next-Day,39.42,0,0.47900876403299414,Medium
